biome,sample,Firmicutes,Bacteroidetes,Unassigned,Proteobacteria,Chordata,Actinobacteria,Cyanobacteria,Verrucomicrobia,Tenericutes,Fusobacteria,Euryarchaeota,Others
lake,ERR1951253,0.871061322,4.56E-05,0.085369191,0.042000401,0,0.000392271,6.39E-05,0,0.000145961,0,0,0.000921382
lake,ERR1951257,0.439877146,0.002362139,0.11212062,0.443445484,0,0.000720369,5.58E-05,0,1.12E-05,0,0,0.001407232
lake,ERR1951250,0.284028752,0.038758444,0.058839163,0.617366206,0,0.000191598,9.89E-05,6.18E-06,6.18E-06,0,0,0.000704587
lake,ERR1951252,0.241383986,0.034840738,0.054197262,0.665610278,0,0.003214368,4.52E-05,0,1.51E-05,0,0,0.000693098
lake,ERR1544009,0.239130435,0.130434783,0.152173913,0.347826087,0,0.02173913,0.086956522,0.02173913,0,0,0,0
lake,ERR1544011,0.21875,0.078125,0.265625,0.28125,0,0.03125,0.0625,0.03125,0,0.015625,0,0.015625
lake,ERR1951251,0.213738732,0.032056339,0.062072012,0.682697466,0,0.008809576,1.58E-05,0,1.05E-05,0,0,0.000599577
lake,ERR1554596,0.196229224,0.179856115,0.390473828,0.082113619,0,0.028280824,0.009675019,0.00570578,0.001736542,0.077648226,0.001240387,0.027040437
lake,ERR1554594,0.178517398,0.180678625,0.459693106,0.057488654,0,0.026583099,0.004970823,0.007348174,0.001080614,0.062459477,0.000864491,0.020315539
lake,ERR1201181,0.152345999,0.08736327,0.151194588,0.363126079,0,0.039795625,0.164219919,0.01460852,0,0,0,0.027345999
lake,ERR1951255,0.149688422,0.004631027,0.053289603,0.790790423,0,0.001193834,5.25E-05,0,1.31E-05,0,0,0.000341095
lake,ERR1544010,0.14676451,0.075383589,0.379586391,0.208805871,0,0.034022682,0.134089393,0.003335557,0.000667111,0,0.000667111,0.016677785
lake,ERR1951254,0.133245274,0.002674812,0.050012383,0.813737307,0,3.30E-05,1.65E-05,0,0,0,0,0.00028069
lake,ERR1554593,0.127712032,0.09183925,0.587771203,0.110330375,0,0.035872781,0.021942801,0.002712032,0.001602564,0.000616371,0.004561144,0.015039448
lake,ERR1951258,0.115943253,0.004785228,0.066979114,0.808492372,0,0.003040027,2.81E-05,0,1.41E-05,0,0,0.000717784
lake,ERR1201182,0.099653979,0.059361784,0.140176855,0.340561323,0,0.07266436,0.218915802,0.020915033,0.000384468,0,0,0.047366398
lake,ERR1951256,0.097736092,0.009492172,0.07163967,0.819614899,0,0.001274647,6.77E-05,5.64E-06,0,0,0,0.000169201
lake,ERR1554592,0.090989923,0.057300929,0.315056313,0.485872357,0,0.024303497,0.012843312,0.001383126,0.001481921,0.000592768,0.001877099,0.008298755
lake,ERR1201183,0.057614646,0.06955039,0.132549583,0.40249484,0,0.058422328,0.209997308,0.021627928,0,0,0,0.047742978
lake,ERR1544446,0.047101449,0.065217391,0.188405797,0.253623188,0,0.123188406,0.25,0.003623188,0,0,0,0.06884058
lake,ERR1201178,0.046149747,0.066293632,0.128377298,0.5254996,0,0.061657341,0.082813749,0.044177991,0,0,0,0.045030642
lake,ERR1544447,0.03131524,0.060542797,0.237995825,0.250521921,0,0.1565762,0.154488518,0.006263048,0,0,0.004175365,0.098121086
lake,ERR1201180,0.029352902,0.11830109,0.137202579,0.409606404,0,0.048143207,0.18968201,0.031687792,0,0,0,0.036024016
lake,ERR1544444,0.029194928,0.062518431,0.410793276,0.244765556,0,0.02536125,0.198466529,0.01179593,0,0.000589797,0.000589797,0.015924506
lake,ERR1201173,0.022460307,0.047760423,0.203691752,0.193236091,0,0.098231574,0.375758358,0,0.000129082,6.45E-05,0,0.058667871
lake,ERR1544442,0.016260163,0.051490515,0.56097561,0.10298103,0,0.009485095,0.243902439,0.005420054,0,0,0,0.009485095
lake,ERR1544445,0.01511335,0.068010076,0.523929471,0.133501259,0,0.017632242,0.221662469,0.010075567,0,0,0,0.010075567
lake,SRS269169_G,0.014634146,0,0.198373984,0.003252033,0,0.007723577,0,0,0,0,0.519105691,0.256910569
lake,ERR1201176,0.011381173,0.074909979,0.223122428,0.173289609,0,0.095486111,0.374099794,0.000128601,0,0,0,0.047582305
lake,ERR1201177,0.009063444,0.082227768,0.212662551,0.213319322,0,0.094575069,0.327203468,0.000131354,0,0,0,0.060817024
lake,SRS000608_G,0.006861063,0.214408233,0.259005146,0.423670669,0,0.025728988,0.024013722,0.001715266,0,0,0,0.044596913
lake,ERR1201179,0.006829032,0.043028948,0.119659153,0.584395963,0,0.050583187,0.129630749,0.021877077,0,0,0,0.04399589
lake,ERR472738,0.005807623,0.158439201,0.271506352,0.27676951,0,0.124863884,0.135208711,0.013430127,0,0,0,0.013974592
lake,ERR1544588,0.005479452,0.035616438,0.225570776,0.296803653,0,0.043835616,0.364383562,0.002739726,0,0,0,0.025570776
lake,ERR1201175,0.005405753,0.102258833,0.244481627,0.209666002,0,0.06319583,0.331681575,0.000257417,0,0,0,0.043052964
lake,ERR1544443,0.00408789,0.043944813,0.203372509,0.222789985,0,0.227899847,0.206949412,0.013285641,0,0,0.000510986,0.077158917
lake,ERR1544007,0.002780352,0.037998146,0.281742354,0.229842447,0,0.024096386,0.407784986,0.000926784,0,0,0,0.014828545
lake,ERR1597337,0.002730997,0.092671825,0.37460173,0.226308603,0,0.204824761,0.048884843,0.032134729,0.0002731,0.001001365,0.001729631,0.014838416
lake,ERR472739,0.002526378,0.119185615,0.229305989,0.247139248,0,0.178481201,0.019765195,0.065240006,0,0.001337494,0.002229157,0.134789716
lake,SRR3987489,0.002228412,0.083454039,0.212924791,0.196545961,0,0.197437326,0.188635097,0.04189415,0,0.000111421,0.000111421,0.076657382
lake,ERR1544589,0.002190101,0.033289531,0.210687692,0.341655716,0,0.040297854,0.337275515,0.003066141,0,0,0,0.031537451
lake,ERR739056,0.0015709,0.089436571,0.335474412,0.22945612,0,0.054597501,0.128918523,0.023877679,0.000383998,0.004223975,0.000837813,0.131222509
lake,ERR1544006,0.001270648,0.038119441,0.237611182,0.210927573,0,0.024142313,0.466327827,0,0.001270648,0,0,0.020330368
lake,ERR1750013,0.00126995,0.054504891,0.264595847,0.187815342,0,0.185275442,0.151398661,0.05714776,0,0,0,0.097992106
lake,ERR1544008,0.001113586,0.041202673,0.222717149,0.28285078,0,0.023385301,0.397550111,0.002227171,0,0,0,0.028953229
lake,ERR711863,0.000968679,0.000107631,0.464966096,0.527930255,0,0.000215262,0.00107631,0,0,0,0,0.004735766
lake,SRR3960573,0.000750034,0.025296604,0.539001773,0.144211101,0,0.185531161,0.075207964,0.008795854,0,0.00013637,0,0.02106914
lake,SRR3987482,0.000732005,0.190727938,0.25856039,0.216022773,0,0.209841399,0.008052054,0.077999187,0,0,0,0.038064254
lake,SRR3987089,0.000472411,0.017762661,0.640873016,0.104024943,0,0.156557067,0.017668178,0.024376417,0,0,0,0.038265306
lake,SRR3987091,0.000298151,0.022659511,0.444692904,0.175163983,0,0.230769231,0.015503876,0.074239714,0,0,0.000149076,0.036523554
lake,ERR1544587,0,0.032181168,0.252681764,0.249106079,0,0.0488677,0.379022646,0.005959476,0,0,0.001191895,0.030989273
lake,SRR4029112,0,0.030039526,0.618181818,0.269565217,0,0.015810277,0.048221344,0.008695652,0,0,0,0.009486166
lake,lake1,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake2,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake3,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake4,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake5,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake6,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake7,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake8,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake9,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake10,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake11,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake12,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake13,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake14,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake15,0,0,0,0,0,0,0,0,0,0,0,0
lake,lake16,0,0,0,0,0,0,0,0,0,0,0,0
soil,ERR1742654,0.950541516,0,0.046209386,0.000361011,0,0.000722022,0,0,0,0,0,0.002166065
soil,ERR1742653,0.948255114,0,0.049939832,0.000902527,0,0,0,0,0,0,0,0.000902527
soil,ERR1742644,0.943555181,0,0.054198259,0.00056164,0,0.00028082,0.00028082,0,0,0,0,0.00112328
soil,ERR1742643,0.941256831,0,0.057718579,0,0,0.00068306,0,0,0,0,0,0.00034153
soil,ERR1742655,0.939096267,0,0.053045187,0.005239031,0,0.001309758,0,0,0,0,0,0.001309758
soil,ERR1742652,0.93818416,0,0.06052801,0.000643915,0,0,0,0,0,0,0,0.000643915
soil,SRR650839,0.585599011,9.63E-05,0.412469842,0.00088701,0,2.53E-05,3.04E-05,0,7.60E-05,5.07E-06,0,0.000810981
soil,SRR512809,0.122302158,0.251798561,0.352517986,0.09352518,0,0.050359712,0.007194245,0.014388489,0,0,0.021582734,0.086330935
soil,ERR1742658,0.065217391,0.032608696,0.173913043,0.130434783,0,0.282608696,0,0.032608696,0,0,0,0.282608696
soil,ERR1960510,0.059133277,0.152523908,0.229972158,0.09658637,0,0.179009805,0.002784167,0.028289553,0.000556833,0,0.039111488,0.212032442
soil,ERR1742660,0.058823529,0.058823529,0.294117647,0.156862745,0,0.215686275,0,0.019607843,0,0,0,0.196078431
soil,SRR770300,0.054054054,0,0.657657658,0.126126126,0,0.009009009,0,0.018018018,0,0,0,0.135135135
soil,ERR1742651,0.046728972,0.056074766,0.214953271,0.271028037,0,0.261682243,0,0.018691589,0,0,0,0.130841121
soil,ERR753923,0.040307102,0.024952015,0.399232246,0.222648752,0,0.094049904,0,0.061420345,0.001919386,0,0,0.15547025
soil,ERR1960515,0.039693323,0.106414984,0.221928377,0.116556677,0,0.178377329,0.004367236,0.043284161,0.000194099,4.85E-05,0.048743207,0.240392081
soil,ERR1742656,0.038781163,0.268698061,0.188365651,0.479224377,0,0.008310249,0,0.013850416,0,0,0,0.002770083
soil,SRR512766,0.037593985,0.112781955,0.255639098,0.165413534,0,0.135338346,0.015037594,0.015037594,0,0,0.030075188,0.233082707
soil,ERR753917,0.034440344,0.03198032,0.286592866,0.223862239,0,0.110701107,0.001230012,0.065190652,0.003690037,0,0,0.242312423
soil,ERR1742657,0.032085561,0.213903743,0.363636364,0.342245989,0,0,0,0.037433155,0,0,0,0.010695187
soil,ERR671927,0.031052537,0.014334717,0.194439429,0.159342842,0,0.302798339,0.000794367,0.015092977,0.000577722,7.22E-05,0.00180538,0.279689475
soil,ERR671929,0.030107527,0.011379928,0.182795699,0.152956989,0,0.315143369,0.000985663,0.013888889,0.000896057,0,0.002150538,0.289695341
soil,ERR671926,0.029523878,0.013521289,0.198575949,0.157724396,0,0.295706272,0.001150748,0.013701093,0.0008271,7.19E-05,0.002697066,0.286500288
soil,SRR350864,0.027893422,0.058701082,0.347835137,0.116361366,0,0.1867194,0.001873439,0.01623647,0,0,0.037885096,0.206494588
soil,ERR671928,0.027472527,0.013683768,0.198467138,0.1499965,0,0.291908728,0.000979912,0.015398614,0.000629943,7.00E-05,0.00244978,0.298943095
soil,ERR1960512,0.025097193,0.075311934,0.190274583,0.088745955,0,0.29477498,0.004152334,0.049604103,0.0002239,2.04E-05,0.038795823,0.23299884
soil,ERR1960511,0.024842458,0.057662186,0.281353586,0.233927075,0,0.101664663,0.10745638,0.046224456,7.29E-05,0,0.005063199,0.141733144
soil,ERR978997,0.022954361,0.008101539,0.397785579,0.032676208,0,0.508776668,0.001080205,0,0.000270051,0.000540103,0,0.027815285
soil,ERR671920,0.022076483,0.031821541,0.150840569,0.159569555,0,0.351745797,0.001662664,0.007666728,4.62E-05,0,0.000600406,0.273970072
soil,ERR671910,0.021494723,0.020977816,0.1639888,0.149256946,0,0.380443679,0.001938402,0.008141288,0.000215378,0,0.000603058,0.25293991
soil,ERR671924,0.021173166,0.00356487,0.197634223,0.134060711,0,0.316895322,0.000594145,0.022199417,0.000432105,0,0.007291779,0.296154262
soil,ERR671923,0.020709196,0.004333514,0.200591691,0.12992208,0,0.309971249,0.000500021,0.021584233,0.000750031,0,0.006041918,0.305596067
soil,SRR350867,0.020137785,0.034976153,0.403550609,0.154213037,0,0.128510864,0.00927398,0.014573397,0,0,0.036301007,0.198463169
soil,ERR671925,0.019990005,0.003948026,0.207146427,0.131484258,0,0.313593203,0.0003998,0.01864068,0.00029985,0,0.004997501,0.29950025
soil,ERR671922,0.019915237,0.004197013,0.202320701,0.130930338,0,0.312718594,0.000905238,0.019380323,0.00028803,0,0.005760606,0.30358392
soil,ERR671921,0.019902569,0.029853854,0.15114294,0.162218429,0,0.355581463,0.002373319,0.008660532,4.16E-05,0,0.000499646,0.269725611
soil,ERR753924,0.01980198,0.01980198,0.394625177,0.220650636,0,0.103253182,0.004243281,0.028288543,0,0,0,0.209335219
soil,ERR671938,0.018659388,0.008009665,0.222972973,0.130257741,0,0.284589225,0.00205835,0.014095221,0.001118668,0,0.002863791,0.315374978
soil,ERR671911,0.018621701,0.018768328,0.15271261,0.151979472,0,0.392082111,0.001173021,0.009824047,0.000293255,0,0.000293255,0.254252199
soil,ERR671939,0.017342548,0.008606076,0.22093276,0.130960143,0,0.277654627,0.002738297,0.014821576,0.000825836,0,0.003042552,0.323075586
soil,ERR970592,0.01722282,0.038213132,0.33153929,0.252421959,0,0.022604952,0.017761033,0.040365985,0,0.000538213,0.013455328,0.265877287
soil,ERR1742646,0.017035775,0.333901193,0.192504259,0.432708688,0,0,0,0.015332198,0,0,0,0.008517888
soil,ERR2282009,0.016447368,0.019736842,0.09375,0.203947368,0,0.213815789,0.001644737,0.041118421,0,0,0,0.409539474
soil,ERR753928,0.015957447,0.026595745,0.300531915,0.255319149,0,0.154255319,0.002659574,0.04787234,0,0,0,0.196808511
soil,SRR350869,0.015885023,0.038199697,0.329803328,0.150529501,0,0.172844175,0.002269289,0.04311649,0,0,0.027609682,0.219742814
soil,ERR671935,0.015878564,0.00289609,0.207070455,0.107454936,0,0.329105707,0.001298247,0.020672093,9.99E-05,0,0.005093124,0.310430918
soil,SRR512765,0.015503876,0.085271318,0.286821705,0.178294574,0,0.11627907,0.015503876,0,0,0,0.023255814,0.279069767
soil,ERR2282016,0.015332198,0.045996593,0.088586031,0.286201022,0,0.180579216,0,0.056218058,0,0,0,0.327086882
soil,SRR512581,0.014492754,0.043478261,0.309178744,0.120772947,0,0.202898551,0,0.06763285,0,0,0.024154589,0.217391304
soil,ERR671918,0.014397906,0.010828177,0.176642075,0.13249643,0,0.378093765,0.000297477,0.016063779,0,0.000118991,0.00249881,0.268562589
soil,ERR671936,0.014389789,0.002408333,0.206755374,0.10614727,0,0.343729303,0.001324583,0.022397495,0,0,0.005177916,0.297669938
soil,ERR753912,0.014218009,0.023696682,0.32464455,0.210900474,0,0.137440758,0,0.052132701,0,0,0,0.236966825
soil,ERR671919,0.01399445,0.010455624,0.186632887,0.130655085,0,0.364579563,0.000603209,0.01592472,0,0,0.002573692,0.27458077
soil,ERR970605,0.013754457,0.042791645,0.307692308,0.275089149,0,0.025980642,0.021650535,0.037187978,0.000254712,0,0.00942435,0.266174223
soil,ERR671931,0.013539434,0.003779759,0.217025838,0.108259054,0,0.361728534,0.000451314,0.021550265,0.000112829,0,0.004682387,0.268870586
soil,ERR671937,0.013511122,0.00336303,0.213109918,0.101421913,0,0.343442091,0.001180011,0.021181191,0.000177002,0,0.00442504,0.298188684
soil,ERR1514431,0.013256739,0.018559434,0.230004419,0.182501105,0,0.357711003,0.004639859,0.009279717,0.000662837,0,0,0.183384887
soil,ERR515173_4_5,0.012490242,0.010928962,0.256049961,0.232630757,0,0.141295863,0,0.012490242,0,0,0.034348165,0.299765808
soil,ERR671934,0.012311358,0.003127482,0.212370929,0.105639396,0,0.33295274,0.000992851,0.021594519,0.000248213,0,0.004964257,0.305798253
soil,ERR753929,0.012195122,0.024390244,0.338414634,0.195121951,0,0.112804878,0.00304878,0.076219512,0,0,0,0.237804878
soil,ERR2282022,0.012087912,0.052747253,0.07032967,0.410989011,0,0.030769231,0,0.032967033,0,0.002197802,0.005494505,0.382417582
soil,ERR753922,0.011308562,0.01453958,0.46365105,0.190630048,0,0.0726979,0,0.04361874,0.003231018,0,0,0.200323102
soil,ERR753910,0.011299435,0.016949153,0.312617702,0.203389831,0,0.177024482,0,0.099811676,0,0,0,0.178907721
soil,ERR753916,0.011273957,0.021420519,0.332581736,0.246899662,0,0.107102593,0,0.057497182,0.002254791,0,0,0.22096956
soil,ERR671930,0.011267441,0.003736354,0.221729231,0.106310935,0,0.355946056,0.000408664,0.02341059,0.000467044,0,0.004612061,0.272111624
soil,SRR350916,0.010752688,0.02688172,0.344086022,0.165770609,0,0.15188172,0.000896057,0.056003584,0,0,0.002240143,0.241487455
soil,ERR970603,0.010657194,0.03374778,0.319715808,0.253996448,0,0.03374778,0.025754885,0.039076377,0,0,0.007104796,0.276198934
soil,ERR1742647,0.010526316,0.242105263,0.368421053,0.363157895,0,0.005263158,0,0.010526316,0,0,0,0
soil,ERR970595,0.010526316,0.032198142,0.352941176,0.255108359,0,0.021671827,0.020433437,0.037151703,0.000619195,0.000619195,0.008668731,0.26006192
soil,ERR970597,0.010500808,0.047253635,0.321486268,0.26453958,0,0.022617124,0.06542811,0.037964459,0.000403877,0,0.007673667,0.222132472
soil,ERR481109,0.010484928,0.002621232,0.193971166,0.276539974,0,0.112712975,0,0.005242464,0,0,0.035386632,0.363040629
soil,ERR671933,0.010341471,0.012490875,0.21287209,0.105036905,0,0.317990105,0.040514235,0.007745965,0,0,0.001378863,0.291629491
soil,ERR970590,0.010222489,0.041190619,0.317498497,0.273000601,0,0.033974744,0.014732411,0.03517739,0,0,0.015033073,0.259170174
soil,ERR970598,0.00976801,0.025641026,0.326007326,0.251526252,0,0.029304029,0.045177045,0.039072039,0,0,0.003663004,0.26984127
soil,ERR970607,0.009429514,0.048561999,0.325318246,0.255068364,0,0.0330033,0.014615747,0.033474776,0,0,0.015558699,0.264969354
soil,ERR671914,0.009374622,0.00635055,0.188883513,0.104088545,0,0.403350671,0.001149147,0.00677392,0,0,0.00127011,0.278758921
soil,ERR671917,0.00932771,0.012651947,0.172959563,0.125179856,0,0.389233441,0.010716944,0.00570578,4.96E-05,0,4.96E-05,0.274125527
soil,ERR671932,0.008969141,0.011221305,0.225176815,0.105851673,0,0.307914181,0.03864238,0.008376467,7.90E-05,0,0.001185349,0.292583666
soil,ERR671915,0.008742398,0.006787576,0.183590356,0.103985665,0,0.405625543,0.001520417,0.008742398,0.000162902,0,0.000977411,0.279865334
soil,ERR671916,0.008607405,0.014057508,0.182334148,0.124976508,0,0.381995865,0.010599511,0.005525277,7.52E-05,0,7.52E-05,0.27175343
soil,ERR515176_7_8,0.008535785,0.010505581,0.264609324,0.296782666,0,0.032173342,0,0.013788575,0,0,0.015101773,0.358502955
soil,ERR2282021,0.008391608,0.099300699,0.116083916,0.370629371,0,0.046153846,0.001398601,0.051748252,0.001398601,0.001398601,0.006993007,0.296503497
soil,ERR2282011,0.008347245,0.046744574,0.100166945,0.257095159,0,0.21869783,0.005008347,0.035058431,0,0,0,0.328881469
soil,ERR970615,0.008064516,0.02688172,0.308064516,0.251612903,0,0.037634409,0.013978495,0.047311828,0,0,0.009677419,0.296774194
soil,ERR970600,0.0080591,0.030893217,0.326393553,0.262592344,0,0.034251175,0.014775017,0.040967092,0,0,0.006715917,0.275352586
soil,ERR2282017,0.007858546,0.078585462,0.074656189,0.302554028,0,0.106090373,0,0.070726916,0.001964637,0,0,0.357563851
soil,ERR970604,0.007652174,0.043826087,0.331826087,0.245565217,0,0.030956522,0.025391304,0.033391304,0,0.000347826,0.012869565,0.268173913
soil,ERR970587,0.007532957,0.034839925,0.334274953,0.242937853,0,0.032956685,0.02259887,0.033898305,0,0,0.007532957,0.283427495
soil,ERR970591,0.007501875,0.055513878,0.325581395,0.263315829,0,0.028507127,0.019504876,0.03975994,0,0,0.018004501,0.242310578
soil,ERR1742650,0.007142857,0.071428571,0.214285714,0.264285714,0,0.185714286,0,0.078571429,0,0,0,0.178571429
soil,ERR970602,0.007131537,0.031695721,0.308240887,0.254358162,0,0.030903328,0.019017433,0.039619651,0,0,0.011885895,0.297147385
soil,ERR1960508,0.007042254,0.017191384,0.160832643,0.239747307,0,0.330675228,0.002692626,0.022058824,0,0,0.016570008,0.203189727
soil,ERR2282020,0.006756757,0.074324324,0.076013514,0.373310811,0,0.070945946,0.001689189,0.045608108,0,0,0,0.351351351
soil,ERR1960504,0.006665815,0.055727238,0.167411569,0.22885966,0,0.235091304,0.011288469,0.047758907,0,0,0.019307879,0.227889158
soil,ERR1960500,0.006661116,0.067443797,0.199000833,0.362198168,0,0.108243131,0.004163197,0.085761865,0,0,0,0.166527893
soil,ERR970610,0.006525285,0.035345296,0.329526917,0.245241979,0,0.027732463,0.020663404,0.045676998,0,0,0.013594345,0.275693312
soil,ERR970593,0.006462732,0.032313658,0.356742783,0.255062473,0,0.022404136,0.031021112,0.034467902,0,0,0.02111159,0.240413615
soil,ERR753918,0.006319115,0.04107425,0.344391785,0.197472354,0,0.102685624,0.006319115,0.060031596,0,0,0,0.241706161
soil,ERR970589,0.006294587,0.044062107,0.351237935,0.241292488,0,0.039865715,0.023919429,0.037347881,0,0,0.00923206,0.246747797
soil,ERR970588,0.005982054,0.040877368,0.30109671,0.269192423,0,0.027916251,0.025922233,0.03888335,0,0,0.010967099,0.279162512
soil,ERR970599,0.005822416,0.016011645,0.31441048,0.227074236,0,0.029112082,0.008733624,0.0356623,0,0,0.011644833,0.351528384
soil,ERR1352474,0.005785528,0.010104302,0.589308996,0.085316167,0,0.19898957,0.035365059,0.005052151,0,0,0.000488918,0.069589309
soil,ERR753911,0.005763689,0.031700288,0.325648415,0.198847262,0,0.144092219,0,0.057636888,0,0,0,0.236311239
soil,ERR970614,0.005703422,0.015209125,0.316856781,0.207858048,0,0.029150824,0.00887199,0.036121673,0,0,0.013307985,0.366920152
soil,SRR512043,0.005494505,0.032967033,0.269230769,0.10989011,0,0.175824176,0,0.126373626,0,0,0.027472527,0.252747253
soil,ERR970601,0.005438477,0.035350102,0.31339225,0.250169952,0,0.044867437,0.015635622,0.055064582,0,0,0.006798097,0.273283481
soil,ERR1337728,0.005397746,0.011402739,0.563254841,0.089535119,0,0.20936509,0.037109507,0.007759261,0.000269887,0,0.000809662,0.075096147
soil,ERR1358757,0.005387755,0.025142857,0.446530612,0.151836735,0,0.236571429,0.089469388,0.006367347,0.000489796,0,0.000816327,0.037387755
soil,ERR671913,0.005369869,0.046020275,0.15522433,0.198534578,0,0.261567801,0.001204456,0.017163505,0.000100371,0,0.000451671,0.314363144
soil,SRR350868,0.005228303,0.049146044,0.388985709,0.134890206,0,0.142906936,0.001394214,0.050540258,0,0,0.032066922,0.194841408
soil,ERR2282019,0.005190311,0.065743945,0.069204152,0.314878893,0,0.055363322,0,0.070934256,0,0,0,0.418685121
soil,ERR970612,0.00508647,0.04577823,0.311970159,0.264157341,0,0.025093252,0.063750424,0.03221431,0,0,0.012885724,0.23906409
soil,ERR970608,0.005083515,0.037037037,0.324981845,0.269063181,0,0.02033406,0.028685548,0.0486565,0,0,0.012708787,0.253449528
soil,ERR1358726,0.004989445,0.00882748,0.599117252,0.080023028,0,0.195547879,0.026290539,0.006716561,0,0,0,0.078487814
soil,ERR970606,0.00497822,0.030491599,0.341630367,0.2576229,0,0.026135657,0.018668326,0.042314872,0,0,0.019912881,0.258245177
soil,ERR970594,0.004938272,0.034567901,0.338271605,0.26962963,0,0.019753086,0.03308642,0.046419753,0,0,0.00691358,0.246419753
soil,ERR481111,0.004901961,0.009803922,0.267156863,0.281862745,0,0.129901961,0,0.024509804,0,0,0.017156863,0.264705882
soil,ERR970611,0.004885993,0.042345277,0.321389794,0.286644951,0,0.024429967,0.025515744,0.029858849,0,0,0.007600434,0.25732899
soil,ERR753920,0.004884857,0.071877181,0.34542917,0.23307746,0,0.130495464,0.001395673,0.034193999,0,0,0,0.178646197
soil,ERR753921,0.004778973,0.072879331,0.316009558,0.267622461,0,0.151135006,0.003584229,0.040621266,0.000597372,0,0,0.142771804
soil,ERR1960509,0.004754084,0.058432017,0.215057481,0.161206673,0,0.132077103,0.003457516,0.138992134,0,0,0.001123693,0.2848993
soil,ERR1960505,0.004653224,0.014241686,0.130975163,0.218137502,0,0.423765687,0.000866185,0.018492033,2.01E-05,0,0.000987048,0.18786133
soil,ERR1742649,0.004651163,0.065116279,0.2,0.265116279,0,0.241860465,0,0.027906977,0,0,0,0.195348837
soil,ERR671912,0.004558066,0.04454023,0.152199762,0.195204122,0,0.279577883,0.001387237,0.015160523,0,4.95E-05,0.000693619,0.306629013
soil,ERR2282013,0.004524887,0.052790347,0.093514329,0.30015083,0,0.180995475,0.001508296,0.061840121,0,0,0,0.304675716
soil,ERR1358727,0.004395604,0.00979021,0.563436563,0.083716284,0,0.217782218,0.02997003,0.007592408,0,0,0.0003996,0.082917083
