ID,Type,Group,Acidobacteria,Actinobacteria,Alveolata,Amoebozoa,Aquificae,Bacteroidetes,Balneolaeota,Chlamydiae,Chloroflexi,Crenarchaeota,Cyanobacteria,Deinococcus-Thermus,Diplomonadida,dsDNA,dsRNA,Elusimicrobia,environmental,Euglenozoa,Euryarchaeota,Fibrobacteres,Firmicutes,Fungi,Fusobacteria,Gemmatimonadetes,Kiritimatiellaeota,Metazoa,Nanoarchaeota,Nitrospirae,Nucleariidae,Parabasalia,Planctomycetes,Proteobacteria,Retro-transcribing,Rhizaria,Rhodothermaeota,Spirochaetes,ssRNA,Stramenopiles,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,unclassified,Verrucomicrobia,Viridiplantae
PF13031,soil,4,0,0.083333333,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0,0.607142857,0,0,0,0,0,0,0.005952381,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.005952381,0
PF13160,soil,4,0,0.355828221,0,0,0,0.220858896,0,0,0,0,0,0.018404908,0,0,0,0,0,0,0,0,0.171779141,0,0,0,0,0,0,0,0,0,0,0.233128834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF13190,soil,4,0,0.640625,0,0,0,0,0,0,0.04296875,0.015625,0.0078125,0,0,0,0,0.00390625,0,0,0.05859375,0,0.1875,0,0,0,0,0,0,0,0,0,0.00390625,0.0234375,0,0,0,0,0,0,0.00390625,0,0,0,0,0.0078125,0.00390625,0
PF13223,soil,4,0,0.850909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007272727,0,0,0,0,0,0,0,0,0,0,0.141818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF13239,soil,4,0,0.155487805,0,0,0,0.539634146,0,0,0.009146341,0,0.006097561,0,0,0,0,0,0,0,0.021341463,0,0.030487805,0,0,0.00304878,0,0,0,0,0,0,0.00304878,0.225609756,0,0,0.00304878,0.00304878,0,0,0,0,0,0,0,0,0,0
PF13274,soil,4,0,0.154109589,0,0,0,0.23630137,0.003424658,0,0.003424658,0,0,0.01369863,0,0.003424658,0,0.003424658,0,0,0.030821918,0,0.22260274,0,0,0,0,0,0,0.003424658,0,0,0.006849315,0.27739726,0,0,0.003424658,0,0,0,0.006849315,0.017123288,0,0,0.006849315,0.006849315,0,0
PF13282,soil,4,0.009615385,0.057692308,0,0,0,0.067307692,0,0,0.076923077,0,0.019230769,0,0,0,0,0,0,0,0,0.009615385,0.115384615,0,0,0.009615385,0,0,0,0,0,0,0.048076923,0.538461538,0,0,0,0.009615385,0,0,0,0,0,0.009615385,0.009615385,0.009615385,0.009615385,0
PF13313,soil,4,0,0.587719298,0,0,0,0.184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0.00877193,0.192982456,0,0,0,0,0,0.00877193,0,0,0,0,0,0,0,0
PF13318,soil,4,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0
PF13340,soil,4,0,0.326565144,0,0,0,0.052453469,0,0,0.001692047,0,0.003384095,0.00676819,0,0,0,0,0,0,0.001692047,0,0.033840948,0,0,0,0,0.001692047,0,0.003384095,0,0,0.005076142,0.551607445,0,0.001692047,0.001692047,0,0,0,0.003384095,0,0.001692047,0,0,0.001692047,0.001692047,0
PF13342,soil,4,0.006410256,0.012820513,0,0,0,0.224358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368589744,0,0,0,0,0,0,0,0,0,0,0.355769231,0,0,0,0.003205128,0,0,0,0,0,0,0,0.006410256,0.022435897,0
PF13376,soil,4,0.004429679,0.295681063,0,0.00110742,0,0.273532669,0.00110742,0,0.005537099,0,0.00110742,0.002214839,0,0,0,0,0,0,0.004429679,0,0.150609081,0.03765227,0,0.002214839,0,0,0,0.00110742,0,0,0.00110742,0.201550388,0,0,0.002214839,0.004429679,0,0,0,0.003322259,0,0,0,0.002214839,0.004429679,0
PF13391,soil,4,0,0.183098592,0,0,0,0.123239437,0.001760563,0.001760563,0.00528169,0,0,0.001760563,0,0,0.001760563,0,0,0,0.028169014,0.001760563,0.079225352,0.137323944,0,0,0,0.001760563,0,0.001760563,0,0,0.001760563,0.404929577,0,0,0.003521127,0.003521127,0,0.001760563,0,0.007042254,0,0,0,0.001760563,0.00528169,0.001760563
PF13430,soil,4,0.011904762,0.019047619,0,0,0,0.097619048,0.002380952,0,0,0,0.004761905,0,0,0,0.002380952,0,0,0,0.047619048,0,0,0.283333333,0,0.002380952,0,0,0,0.004761905,0,0,0.007142857,0.504761905,0,0,0,0,0,0,0,0,0,0,0,0.002380952,0.004761905,0.004761905
PF13438,soil,4,0,0.066838046,0,0,0,0.30848329,0,0.002570694,0.002570694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0.002570694,0.604113111,0,0,0.005141388,0.002570694,0,0,0,0,0,0,0,0,0.002570694,0
PF13511,soil,4,0.003289474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0.009868421,0,0,0,0.973684211,0,0,0,0.003289474,0,0,0,0,0,0.003289474,0,0.003289474,0,0
PF13559,soil,4,0.00273224,0.431693989,0,0,0,0.129781421,0,0,0.013661202,0.00273224,0.00136612,0.008196721,0,0,0,0,0,0,0.040983607,0,0.151639344,0.012295082,0,0.00136612,0,0,0,0.004098361,0,0,0.009562842,0.180327869,0,0,0.00273224,0.00273224,0,0,0,0,0,0,0,0.00136612,0.00136612,0.00136612
PF13564,soil,4,0.005089059,0.36259542,0,0,0,0.264631043,0.001272265,0.001272265,0.002544529,0,0,0.002544529,0,0,0,0,0,0,0.002544529,0,0.076335878,0.005089059,0,0.001272265,0,0.029262087,0,0,0,0,0.005089059,0.232824427,0,0,0.002544529,0,0,0,0,0,0,0,0,0,0.001272265,0.003816794
PF13600,soil,4,0,0.131578947,0,0,0,0.301169591,0,0,0,0,0,0,0,0,0.002923977,0,0,0.002923977,0.002923977,0.002923977,0,0.140350877,0,0,0,0.052631579,0,0,0,0,0.005847953,0.34502924,0,0,0,0,0,0,0,0,0,0,0,0,0.011695906,0
PF13617,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405405,0,0.010810811,0,0,0,0.983783784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF13618,soil,4,0.009765625,0.109375,0,0,0,0.287109375,0.001953125,0,0.00390625,0,0,0.001953125,0,0,0,0,0,0,0.041015625,0.001953125,0.111328125,0,0,0.00390625,0,0.001953125,0,0,0,0,0.001953125,0.41796875,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0.00390625,0
PF13625,soil,4,0,0.544918999,0.025036819,0.002945508,0,0,0,0,0.011782032,0,0,0,0.001472754,0,0.001472754,0,0,0.010309278,0,0.001472754,0.070692194,0.194403535,0,0,0,0.081001473,0,0,0.001472754,0.001472754,0.002945508,0.004418262,0,0.001472754,0,0.010309278,0,0.010309278,0,0,0,0,0,0.001472754,0,0.020618557
PF13630,soil,4,0.002610966,0.287206266,0,0,0,0.211488251,0,0,0.020887728,0.002610966,0,0.007832898,0,0,0,0,0,0,0.026109661,0,0.349869452,0,0.002610966,0,0,0,0,0,0,0,0.002610966,0.075718016,0,0,0.002610966,0,0,0,0,0.002610966,0,0,0,0.002610966,0.002610966,0
PF13664,soil,4,0.01242236,0,0.031055901,0,0.01242236,0,0,0,0,0,0.00310559,0,0,0,0.00310559,0,0,0,0.00931677,0,0.01552795,0.322981366,0,0.00310559,0,0.062111801,0,0.01242236,0,0,0.00621118,0.447204969,0,0,0,0,0,0.00310559,0,0,0,0,0,0.00621118,0.00621118,0.043478261
